method,category,seed,step,metric,value,run_name,run_id
cosette,COSETTE_128d_256x4_f958,,73,lr,0.0007660000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,74,train_loss,0.007056636163087069,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,74,lr,0.0007750000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,75,train_loss,0.007030863218523306,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,75,lr,0.0007840000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,76,train_loss,0.007053255724410219,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,76,lr,0.0007930000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,77,train_loss,0.007102472621990346,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,77,lr,0.0008020000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,78,train_loss,0.007094381794590374,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,78,lr,0.0008110000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,79,train_loss,0.007123640920410214,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,79,lr,0.0008200000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,80,train_loss,0.007171490888014952,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,80,lr,0.0008290000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,81,train_loss,0.007181741843192741,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,81,lr,0.0008380000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,82,train_loss,0.007183554437782232,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,82,lr,0.0008470000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,83,train_loss,0.007227069692921705,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,83,lr,0.0008560000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,84,train_loss,0.007208808726663221,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,84,lr,0.0008650000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,85,train_loss,0.0072472179843776525,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,85,lr,0.0008740000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,86,train_loss,0.007251377806238748,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,86,lr,0.0008830000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,87,train_loss,0.0072648963816035785,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,87,lr,0.0008920000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,88,train_loss,0.007277325277441534,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,88,lr,0.0009010000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,89,train_loss,0.007322543926922413,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,89,lr,0.0009100000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,90,train_loss,0.007313056731189805,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,90,lr,0.0009190000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,91,train_loss,0.00732900861158282,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,91,lr,0.0009280000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,92,train_loss,0.007329852020517849,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,92,lr,0.0009370000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,93,train_loss,0.007336872538830019,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,93,lr,0.0009460000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,94,train_loss,0.007396365451658592,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,94,lr,0.0009550000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,95,train_loss,0.007386100044923609,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,95,lr,0.000964,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,96,train_loss,0.0073917517277958065,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,96,lr,0.000973,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,97,train_loss,0.0073811684777938735,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,97,lr,0.000982,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,98,train_loss,0.007403583645863439,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,98,lr,0.000991,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,99,train_loss,0.007453667529826537,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,99,lr,0.001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,99,collision_rate,0.01355259895876374,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,99,mean_collisions,1.0137387953422132,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,99,max_collisions,10.0,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,100,train_loss,0.007442188144115542,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,100,lr,0.000999,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,101,train_loss,0.007428155773073094,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,101,lr,0.000998,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,102,train_loss,0.00749575949391757,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,102,lr,0.000997,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,103,train_loss,0.007451102378424897,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,103,lr,0.000996,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,104,train_loss,0.007442322854038285,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,104,lr,0.000995,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,105,train_loss,0.007462962220112483,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,105,lr,0.000994,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,106,train_loss,0.00749518769397133,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,106,lr,0.000993,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,107,train_loss,0.0075234942266653336,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,107,lr,0.000992,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,108,train_loss,0.007506619277142587,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,108,lr,0.0009910000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,109,train_loss,0.007557473236416606,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,109,lr,0.00099,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,110,train_loss,0.007510323719731691,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,110,lr,0.000989,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,111,train_loss,0.00758033034916239,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,111,lr,0.000988,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,112,train_loss,0.0075636793827188456,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,112,lr,0.000987,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,113,train_loss,0.007564691328925305,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,113,lr,0.0009860000000000001,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,114,train_loss,0.0075862947744370895,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,114,lr,0.000985,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,115,train_loss,0.0076001337247675865,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,115,lr,0.000984,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,116,train_loss,0.007610950726030886,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,116,lr,0.000983,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,117,train_loss,0.00762032658054397,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,117,lr,0.000982,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,118,train_loss,0.0076367928293244606,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,118,lr,0.000981,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,119,train_loss,0.007665106753722346,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,119,lr,0.00098,COSETTE_128d_256x4_f958,anobrogk
